Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
778.0,20.0,RL,100.0,13350.0,Pave,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1974.0,1974.0,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762.0,Unf,0.0,102.0,864.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Fa,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,241.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,6.0,2006.0,WD,Normal
779.0,90.0,RH,60.0,8400.0,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,2020.0,0.0,0.0,2020.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,10.0,Typ,2.0,TA,Detchd,1977.0,Unf,2.0,630.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10.0,2007.0,WD,Normal
780.0,90.0,RL,78.0,10530.0,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975.0,Unf,0.0,0.0,975.0,GasA,TA,Y,SBrkr,1004.0,0.0,0.0,1004.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,None,Attchd,1977.0,Unf,2.0,504.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2006.0,WD,Normal
781.0,20.0,RL,63.0,7875.0,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7.0,5.0,1995.0,1996.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1237.0,1237.0,GasA,Gd,Y,SBrkr,1253.0,0.0,0.0,1253.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1995.0,Fin,2.0,402.0,TA,TA,Y,220.0,21.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2007.0,WD,Normal
782.0,60.0,RL,65.0,7153.0,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6.0,5.0,1992.0,1992.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387.0,Unf,0.0,374.0,761.0,GasA,Ex,Y,SBrkr,810.0,793.0,0.0,1603.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,None,Attchd,1992.0,RFn,2.0,484.0,TA,TA,Y,0.0,124.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2006.0,WD,Normal
783.0,20.0,RL,67.0,16285.0,Pave,None,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2001.0,2002.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1413.0,1413.0,GasA,Ex,Y,SBrkr,1430.0,0.0,0.0,1430.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,None,Attchd,2001.0,RFn,2.0,605.0,TA,TA,Y,0.0,33.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2009.0,WD,Normal
784.0,85.0,RL,73.0,9101.0,Pave,None,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5.0,6.0,1978.0,1978.0,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,1110.0,0.0,0.0,1110.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,4.0,Typ,1.0,TA,Attchd,1978.0,Fin,2.0,602.0,TA,TA,Y,303.0,30.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2009.0,WD,Normal
785.0,75.0,RM,35.0,6300.0,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6.0,6.0,1914.0,2001.0,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,Ex,Y,SBrkr,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,9.0,Typ,1.0,Gd,None,0.0,None,0.0,0.0,None,None,Y,0.0,291.0,134.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,WD,Normal
786.0,20.0,RL,80.0,9790.0,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6.0,5.0,1967.0,1967.0,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,251.0,LwQ,630.0,491.0,1372.0,GasA,TA,Y,SBrkr,1342.0,0.0,0.0,1342.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,1967.0,Unf,2.0,457.0,TA,TA,Y,0.0,0.0,0.0,0.0,197.0,0.0,None,None,None,0.0,9.0,2009.0,WD,Normal
787.0,50.0,RM,60.0,10800.0,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5.0,6.0,1915.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686.0,Unf,0.0,0.0,686.0,GasA,TA,Y,SBrkr,966.0,686.0,0.0,1652.0,1.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,None,Detchd,1961.0,Unf,1.0,416.0,TA,TA,Y,0.0,0.0,196.0,0.0,0.0,0.0,None,None,Shed,1200.0,6.0,2010.0,WD,Normal
788.0,60.0,RL,76.0,10142.0,Pave,None,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656.0,Unf,0.0,300.0,956.0,GasA,Ex,Y,SBrkr,956.0,1128.0,0.0,2084.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,0.0,None,BuiltIn,2004.0,RFn,2.0,618.0,TA,TA,Y,0.0,45.0,0.0,0.0,0.0,0.0,None,None,None,0.0,1.0,2010.0,WD,Normal
789.0,20.0,RM,50.0,6000.0,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4.0,7.0,1954.0,2000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Ex,Y,SBrkr,901.0,0.0,0.0,901.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,None,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2008.0,WD,Normal
790.0,60.0,RL,80.0,12205.0,Pave,None,IR1,Low,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6.0,8.0,1966.0,2007.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568.0,Unf,0.0,264.0,832.0,GasA,Gd,Y,SBrkr,976.0,1111.0,0.0,2087.0,0.0,0.0,2.0,1.0,5.0,1.0,Gd,9.0,Typ,0.0,None,Attchd,1966.0,Fin,2.0,444.0,TA,TA,Y,133.0,168.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2007.0,WD,Normal
791.0,120.0,RL,43.0,3182.0,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16.0,Unf,0.0,1129.0,1145.0,GasA,Ex,Y,SBrkr,1145.0,0.0,0.0,1145.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,397.0,TA,TA,Y,100.0,16.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2009.0,WD,Normal
792.0,80.0,RL,73.0,11333.0,Pave,None,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6.0,5.0,1976.0,1976.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539.0,Unf,0.0,490.0,1029.0,GasA,TA,Y,SBrkr,1062.0,0.0,0.0,1062.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,2.0,TA,Attchd,1976.0,RFn,2.0,539.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2007.0,WD,Normal
793.0,60.0,RL,92.0,9920.0,Pave,None,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1996.0,1997.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862.0,Unf,0.0,255.0,1117.0,GasA,Ex,Y,SBrkr,1127.0,886.0,0.0,2013.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1997.0,Unf,2.0,455.0,TA,TA,Y,180.0,130.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2007.0,WD,Normal
794.0,20.0,RL,76.0,9158.0,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1496.0,1496.0,GasA,Ex,Y,SBrkr,1496.0,0.0,0.0,1496.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,None,Attchd,2007.0,Fin,2.0,474.0,TA,TA,Y,168.0,130.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2007.0,New,Partial
795.0,60.0,RL,65.0,10832.0,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1994.0,1996.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,712.0,712.0,GasA,Ex,Y,SBrkr,1086.0,809.0,0.0,1895.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1994.0,Fin,2.0,409.0,TA,TA,Y,143.0,46.0,0.0,0.0,0.0,0.0,None,None,Shed,500.0,10.0,2008.0,WD,Normal
796.0,60.0,RL,70.0,8400.0,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6.0,6.0,1980.0,1981.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,650.0,650.0,GasA,TA,Y,SBrkr,888.0,676.0,0.0,1564.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1980.0,Unf,2.0,476.0,TA,TA,Y,0.0,50.0,0.0,0.0,204.0,0.0,None,MnPrv,None,0.0,4.0,2010.0,WD,Normal
797.0,20.0,RL,71.0,8197.0,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,Ex,Y,SBrkr,1285.0,0.0,0.0,1285.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1977.0,RFn,2.0,528.0,TA,TA,Y,138.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,4.0,2007.0,WD,Normal
798.0,20.0,RL,57.0,7677.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1953.0,1953.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570.0,Unf,0.0,203.0,773.0,GasA,Gd,Y,SBrkr,773.0,0.0,0.0,773.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,None,Attchd,1953.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2008.0,WD,Abnorml
799.0,60.0,RL,104.0,13518.0,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2008.0,2009.0,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1926.0,1926.0,GasA,Ex,Y,SBrkr,1966.0,1174.0,0.0,3140.0,0.0,0.0,3.0,1.0,4.0,1.0,Ex,11.0,Typ,2.0,Gd,BuiltIn,2009.0,Fin,3.0,820.0,TA,TA,Y,144.0,78.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2009.0,New,Partial
800.0,50.0,RL,60.0,7200.0,Pave,None,Reg,Lvl,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5.0,7.0,1937.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569.0,Unf,0.0,162.0,731.0,GasA,Ex,Y,SBrkr,981.0,787.0,0.0,1768.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,Typ,2.0,TA,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,264.0,0.0,0.0,0.0,None,MnPrv,None,0.0,6.0,2007.0,WD,Normal
801.0,60.0,RL,79.0,12798.0,Pave,None,IR1,HLS,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6.0,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462.0,Unf,0.0,154.0,616.0,GasA,Gd,Y,SBrkr,616.0,1072.0,0.0,1688.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,0.0,None,Attchd,1997.0,RFn,2.0,603.0,TA,TA,Y,403.0,114.0,185.0,0.0,0.0,0.0,None,None,Shed,400.0,5.0,2008.0,WD,Normal
802.0,30.0,RM,40.0,4800.0,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4.0,7.0,1916.0,1990.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,999.0,1196.0,GasA,Ex,Y,FuseA,1196.0,0.0,0.0,1196.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,None,Detchd,1957.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2007.0,WD,Normal
803.0,60.0,RL,63.0,8199.0,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648.0,Unf,0.0,80.0,728.0,GasA,Ex,Y,SBrkr,728.0,728.0,0.0,1456.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,410.0,TA,TA,Y,36.0,18.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10.0,2008.0,WD,Normal
804.0,60.0,RL,107.0,13891.0,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2008.0,2009.0,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1734.0,1734.0,GasA,Ex,Y,SBrkr,1734.0,1088.0,0.0,2822.0,0.0,0.0,3.0,1.0,4.0,1.0,Ex,12.0,Typ,1.0,Gd,BuiltIn,2009.0,RFn,3.0,1020.0,TA,TA,Y,52.0,170.0,0.0,0.0,192.0,0.0,None,None,None,0.0,1.0,2009.0,New,Partial
805.0,20.0,RL,75.0,9000.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1954.0,1954.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812.0,Unf,0.0,124.0,936.0,GasA,TA,Y,SBrkr,1128.0,0.0,0.0,1128.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Min1,0.0,None,Attchd,1954.0,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,6.0,2006.0,WD,Family
806.0,20.0,RL,91.0,12274.0,Pave,None,IR1,Lvl,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1417.0,1417.0,GasA,Ex,Y,SBrkr,1428.0,0.0,0.0,1428.0,0.0,0.0,2.0,0.0,3.0,1.0,Ex,6.0,Typ,0.0,None,Attchd,2008.0,RFn,2.0,554.0,TA,TA,Y,0.0,60.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2008.0,New,Partial
807.0,80.0,RL,75.0,9750.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,5.0,1967.0,1967.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400.0,Rec,480.0,100.0,980.0,GasA,Gd,Y,SBrkr,980.0,0.0,0.0,980.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1967.0,Fin,1.0,384.0,TA,TA,Y,68.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10.0,2006.0,WD,Normal
808.0,70.0,RL,144.0,21384.0,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5.0,6.0,1923.0,2004.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309.0,Unf,0.0,15.0,1324.0,GasA,Ex,Y,SBrkr,1072.0,504.0,0.0,1576.0,2.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,1923.0,RFn,2.0,528.0,TA,TA,Y,0.0,312.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2009.0,WD,Normal
809.0,80.0,RL,85.0,13400.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,5.0,1966.0,1966.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,128.0,380.0,1024.0,GasA,TA,Y,SBrkr,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1966.0,RFn,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,6.0,2006.0,WD,Normal
810.0,75.0,RM,90.0,8100.0,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5.0,5.0,1898.0,1965.0,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,849.0,849.0,GasA,TA,N,FuseA,1075.0,1063.0,0.0,2138.0,0.0,0.0,2.0,0.0,2.0,3.0,TA,11.0,Typ,0.0,None,Detchd,1910.0,Unf,2.0,360.0,Fa,Po,N,40.0,156.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,11.0,2009.0,WD,Normal
811.0,20.0,RL,78.0,10140.0,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1974.0,1999.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663.0,LwQ,377.0,0.0,1040.0,GasA,Fa,Y,SBrkr,1309.0,0.0,0.0,1309.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,5.0,Typ,1.0,Fa,Attchd,1974.0,RFn,2.0,484.0,TA,TA,Y,265.0,0.0,0.0,0.0,0.0,648.0,Fa,GdPrv,None,0.0,1.0,2006.0,WD,Normal
812.0,120.0,RM,70.0,4438.0,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,4.0,Typ,1.0,Gd,Attchd,2004.0,Fin,2.0,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,ConLD,Normal
813.0,20.0,C (all),66.0,8712.0,Grvl,None,Reg,Bnk,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5.0,5.0,1952.0,1952.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,540.0,540.0,GasA,TA,N,FuseA,1044.0,0.0,0.0,1044.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,4.0,Typ,0.0,None,Basment,1952.0,Unf,2.0,504.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,Shed,54.0,6.0,2010.0,WD,Alloca
814.0,20.0,RL,75.0,9750.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1958.0,1958.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608.0,Unf,0.0,834.0,1442.0,GasA,Gd,Y,SBrkr,1442.0,0.0,0.0,1442.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,Typ,0.0,None,Attchd,1958.0,RFn,1.0,301.0,TA,TA,Y,0.0,0.0,275.0,0.0,0.0,0.0,None,None,Shed,500.0,4.0,2007.0,COD,Normal
815.0,50.0,RL,45.0,8248.0,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1918.0,1950.0,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasW,Gd,Y,SBrkr,686.0,564.0,0.0,1250.0,0.0,1.0,1.0,1.0,3.0,1.0,Fa,7.0,Typ,0.0,None,Detchd,1955.0,Unf,1.0,280.0,TA,TA,P,207.0,0.0,96.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2006.0,WD,Normal
816.0,20.0,RL,48.0,12137.0,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1649.0,1649.0,GasA,Ex,Y,SBrkr,1661.0,0.0,0.0,1661.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,None,Attchd,1998.0,RFn,2.0,598.0,TA,TA,Y,0.0,34.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2010.0,WD,Normal
817.0,20.0,RL,73.0,11425.0,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1954.0,1954.0,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,522.0,1008.0,GasA,Gd,Y,SBrkr,1008.0,0.0,0.0,1008.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,1.0,Gd,Attchd,1954.0,RFn,1.0,275.0,TA,TA,Y,0.0,0.0,120.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2006.0,WD,Normal
818.0,20.0,RL,73.0,13265.0,Pave,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8.0,5.0,2002.0,2002.0,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218.0,Unf,0.0,350.0,1568.0,GasA,Ex,Y,SBrkr,1689.0,0.0,0.0,1689.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,2.0,Gd,Attchd,2002.0,RFn,3.0,857.0,TA,TA,Y,150.0,59.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2008.0,WD,Normal
819.0,80.0,RL,80.0,8816.0,Pave,None,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6.0,7.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,506.0,1010.0,GasA,Gd,Y,SBrkr,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1971.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,6.0,2010.0,WD,Normal
